date,rate
2023-07-21,3.262
2023-07-24,3.262
2023-07-25,3.266
2023-07-26,3.273
2023-07-27,3.799
2023-07-28,3.759
2023-07-31,3.715
2023-08-01,3.671
2023-08-02,3.619
2023-08-03,3.576
2023-08-04,3.545
2023-08-07,3.52
2023-08-08,3.497
2023-08-09,3.479
2023-08-10,3.456
2023-08-11,3.452
2023-08-14,3.445
2023-08-15,3.434
2023-08-16,3.42
2023-08-17,3.417
2023-08-18,3.41
2023-08-21,3.414
2023-08-22,3.418
2023-08-23,3.418
2023-08-24,3.418
2023-08-25,3.423
2023-08-28,3.419
2023-08-29,3.413
2023-08-30,3.41
2023-08-31,3.416
2023-09-01,3.415
2023-09-04,3.454
2023-09-05,3.477
2023-09-06,3.493
2023-09-07,3.507
2023-09-08,3.519
2023-09-11,3.531
2023-09-12,3.532
2023-09-13,3.532
2023-09-14,3.527
2023-09-15,3.529
2023-09-18,3.547
2023-09-19,3.569
2023-09-20,3.582
2023-09-21,3.599
2023-09-22,3.608
2023-09-25,3.621
2023-09-26,3.625
2023-09-27,3.632
2023-09-28,3.69
2023-09-29,3.698
2023-10-02,3.707
2023-10-03,3.712
2023-10-04,3.712
2023-10-05,3.711
2023-10-06,3.71
2023-10-09,3.701
2023-10-10,3.698
2023-10-11,3.693
2023-10-12,3.689
2023-10-13,3.703
2023-10-16,3.713
2023-10-17,3.718
2023-10-18,3.724
2023-10-19,3.729
2023-10-20,3.727
2023-10-23,3.712
2023-10-24,3.713
2023-10-25,3.717
2023-10-26,3.716
2023-10-27,3.718
2023-10-30,3.715
2023-10-31,3.708
2023-11-01,3.704
2023-11-02,3.697
2023-11-03,3.818
2023-11-06,3.8
2023-11-07,3.783
2023-11-08,3.767
2023-11-09,3.909
2023-11-10,3.881
2023-11-13,3.86
2023-11-14,3.845
2023-11-15,3.838
2023-11-16,3.819
2023-11-17,3.817
2023-11-20,3.812
2023-11-21,3.808
2023-11-22,3.803
2023-11-23,3.8
2023-11-24,3.788
2023-11-27,3.784
2023-11-28,3.771
2023-11-29,3.769
2023-11-30,3.755
2023-12-01,3.757
2023-12-04,3.74
2023-12-05,3.734
2023-12-06,3.73
2023-12-07,3.723
2023-12-08,3.725
2023-12-11,3.729
2023-12-12,3.727
2023-12-13,3.734
2023-12-14,3.741
2023-12-15,3.745
2023-12-18,3.749
2023-12-19,3.757
2023-12-20,3.755
2023-12-21,3.754
2023-12-22,3.744
2023-12-25,3.736
2023-12-26,3.721
2023-12-27,3.706
2023-12-28,3.695
2023-12-29,3.693
2024-01-01,3.694
2024-01-02,3.707
2024-01-03,3.714
2024-01-04,3.706
2024-01-05,3.705
2024-01-08,3.699
2024-01-09,3.7
2024-01-10,3.701
2024-01-11,3.701
2024-01-12,3.701
2024-01-15,3.694
2024-01-16,3.699
2024-01-17,3.697
2024-01-18,3.7
2024-01-19,3.714
2024-01-22,3.726
2024-01-23,3.742
2024-01-24,3.748
2024-01-25,3.753
2024-01-26,3.754
2024-01-29,3.758
2024-01-30,3.756
2024-01-31,3.76
2024-02-01,3.767
2024-02-02,3.767
2024-02-05,3.766
2024-02-06,3.776
2024-02-07,3.773
2024-02-08,3.778
2024-02-09,3.778
2024-02-12,3.792
2024-02-13,3.811
2024-02-14,3.826
2024-02-15,3.83
2024-02-16,3.829
2024-02-19,3.828
2024-02-20,3.827
2024-02-21,3.823
2024-02-22,3.825
2024-02-23,3.827
2024-02-26,3.826
2024-02-27,3.835
2024-02-28,3.842
2024-02-29,3.835
2024-03-01,3.836
2024-03-04,3.852
2024-03-05,3.847
2024-03-06,3.842
2024-03-07,3.833
2024-03-08,3.824
2024-03-11,3.811
2024-03-12,3.818
2024-03-13,3.822
2024-03-14,3.831
2024-03-15,3.837
2024-03-18,3.837
2024-03-19,3.834
2024-03-20,3.829
2024-03-21,3.826
2024-03-22,3.823
2024-03-25,3.827
2024-03-26,3.834
2024-03-27,3.845
2024-03-28,3.848
2024-03-29,3.85
2024-04-01,3.889
2024-04-02,3.916
2024-04-03,3.936
2024-04-04,3.953
2024-04-05,3.965
2024-04-08,3.962
2024-04-09,3.958
2024-04-10,3.948
2024-04-11,3.945
2024-04-12,3.923
2024-04-15,3.916
2024-04-16,3.893
2024-04-17,3.882
2024-04-18,3.866
2024-04-19,3.855
2024-04-22,3.839
2024-04-23,3.82
2024-04-24,3.808
2024-04-25,3.808
2024-04-26,3.804
2024-04-29,3.805
2024-04-30,3.802
2024-05-01,3.798
2024-05-02,3.8
2024-05-03,3.8
2024-05-06,3.802
2024-05-07,3.798
2024-05-08,3.792
2024-05-09,3.788
2024-05-10,3.931
2024-05-13,3.924
2024-05-14,3.904
2024-05-15,3.874
2024-05-16,3.849
2024-05-17,3.826
2024-05-20,3.809
2024-05-21,3.787
2024-05-22,3.761
2024-05-23,3.741
2024-05-24,3.723
2024-05-27,3.709
2024-05-28,3.703
2024-05-29,3.697
2024-05-30,3.696
2024-05-31,3.697
2024-06-03,3.701
2024-06-04,3.69
2024-06-05,3.693
2024-06-06,3.685
2024-06-07,3.68
2024-06-10,3.665
2024-06-11,3.655
2024-06-12,3.642
2024-06-13,3.633
2024-06-14,3.64
2024-06-17,3.639
2024-06-18,3.635
2024-06-19,3.632
2024-06-20,3.626
2024-06-21,3.634
2024-06-24,3.643
2024-06-25,3.658
2024-06-26,3.66
2024-06-27,3.662
2024-06-28,3.653
2024-07-01,3.644
2024-07-02,3.629
2024-07-03,3.626
2024-07-04,3.617
2024-07-05,3.594
2024-07-08,3.591
2024-07-09,3.586
2024-07-10,3.586
2024-07-11,3.59
2024-07-12,3.593
2024-07-15,3.586
2024-07-16,3.576
2024-07-17,3.569
2024-07-18,3.556
2024-07-19,3.537
2024-07-22,3.532
2024-07-23,3.528
2024-07-24,3.528
2024-07-25,3.519
2024-07-26,3.509
2024-07-29,3.505
2024-07-30,3.485
2024-07-31,3.485
2024-08-01,3.478
2024-08-02,3.476
2024-08-05,3.58
2024-08-06,3.55
2024-08-07,3.514
2024-08-08,3.483
2024-08-09,3.454
2024-08-12,3.432
2024-08-13,3.42
2024-08-14,3.465
2024-08-15,3.441
2024-08-16,3.417
2024-08-19,3.385
2024-08-20,3.376
2024-08-21,3.357
2024-08-22,3.351
2024-08-23,3.343
2024-08-26,3.337
2024-08-27,3.329
2024-08-28,3.326
2024-08-29,3.314
2024-08-30,3.307
2024-09-02,3.302
2024-09-03,3.29
2024-09-04,3.285
2024-09-05,3.283
2024-09-06,3.279
2024-09-09,3.276
2024-09-10,3.284
2024-09-11,3.286
2024-09-12,3.278
2024-09-13,3.274
2024-09-16,3.258
2024-09-17,3.239
2024-09-18,3.223
2024-09-19,3.21
2024-09-20,3.204
2024-09-23,3.197
2024-09-24,3.209
2024-09-25,3.215
2024-09-26,3.224
2024-09-27,3.228
2024-09-30,3.235
2024-10-01,3.238
2024-10-02,3.293
2024-10-03,3.286
2024-10-04,3.278
2024-10-07,3.265
2024-10-08,3.25
2024-10-09,3.251
2024-10-10,3.239
2024-10-11,3.195
2024-10-14,3.158
2024-10-15,3.135
2024-10-16,3.115
2024-10-17,3.109
2024-10-18,3.097
2024-10-21,3.086
2024-10-22,3.081
2024-10-23,3.081
2024-10-24,3.068
2024-10-25,3.061
2024-10-28,3.032
2024-10-29,3.016
2024-10-30,3.135
2024-10-31,3.119
2024-11-01,3.091
2024-11-04,3.079
2024-11-05,3.065
2024-11-06,3.056
2024-11-07,3.047
2024-11-08,3.031
2024-11-11,3.018
2024-11-12,3.006
2024-11-13,2.988
2024-11-14,2.985
2024-11-15,2.964
2024-11-18,2.945
2024-11-19,2.932
2024-11-20,2.907
2024-11-21,2.9
2024-11-22,2.89
2024-11-25,2.884
2024-11-26,2.881
2024-11-27,2.877
2024-11-28,2.874
2024-11-29,2.87
2024-12-02,2.857
2024-12-03,2.847
2024-12-04,2.847
2024-12-05,2.846
2024-12-06,2.843
2024-12-09,2.838
2024-12-10,2.83
2024-12-11,2.82
2024-12-12,2.819
2024-12-13,2.811
2024-12-16,2.793
2024-12-17,2.792
2024-12-18,2.78
2024-12-19,2.764
2024-12-20,2.751
2024-12-23,2.741
2024-12-24,2.732
2024-12-25,2.712
2024-12-26,2.705
2024-12-27,2.708
2024-12-30,2.711
2024-12-31,2.714
2025-01-01,2.723
2025-01-02,2.731
2025-01-03,2.749
2025-01-06,2.749
2025-01-07,2.745
2025-01-08,2.733
2025-01-09,2.718
2025-01-10,2.708
2025-01-13,2.703
2025-01-14,2.7
2025-01-15,2.698
2025-01-16,2.703
2025-01-17,2.694
2025-01-20,2.667
2025-01-21,2.651
2025-01-22,2.641
2025-01-23,2.676
2025-01-24,2.664
2025-01-27,2.644
2025-01-28,2.626
2025-01-29,2.615
2025-01-30,2.609
2025-01-31,2.596
2025-02-03,2.585
2025-02-04,2.572
2025-02-05,2.553
2025-02-06,2.533
2025-02-07,2.524
2025-02-10,2.51
2025-02-11,2.502
2025-02-12,2.486
2025-02-13,2.484
2025-02-14,2.474
2025-02-17,2.468
2025-02-18,2.48
2025-02-19,2.486
2025-02-20,2.479
2025-02-21,2.467
2025-02-24,2.458
2025-02-25,2.45
2025-02-26,2.444
2025-02-27,2.434
2025-02-28,2.446
2025-03-03,2.444
2025-03-04,2.435
2025-03-05,2.438
2025-03-06,2.429
2025-03-07,2.429
2025-03-10,2.426
2025-03-11,2.422
2025-03-12,2.425
2025-03-13,2.412
2025-03-14,2.401
2025-03-17,2.384
2025-03-18,2.367
2025-03-19,2.359
2025-03-20,2.354
2025-03-21,2.558
2025-03-24,2.529
2025-03-25,2.51
2025-03-26,2.485
2025-03-27,2.47
2025-03-28,2.446
2025-03-31,2.429
2025-04-01,2.401
2025-04-02,2.377
2025-04-03,2.357
2025-04-04,2.348
2025-04-07,2.472
2025-04-08,2.431
2025-04-09,2.391
2025-04-10,2.356
2025-04-11,2.331
2025-04-14,2.312
2025-04-15,2.295
2025-04-16,2.288
2025-04-17,2.27
2025-04-18,2.262
2025-04-21,2.247
2025-04-22,2.248
2025-04-23,2.246
2025-04-24,2.241
2025-04-25,2.241
2025-04-28,2.237
2025-04-29,2.229
2025-04-30,2.211
2025-05-01,2.206
2025-05-02,2.197
2025-05-05,2.17
2025-05-06,2.163
2025-05-07,2.151
2025-05-08,2.147
2025-05-09,2.14
2025-05-12,2.135
2025-05-13,2.13
2025-05-14,2.138
2025-05-15,2.124
2025-05-16,2.121
2025-05-19,2.115
2025-05-20,2.113
2025-05-21,2.103
2025-05-22,2.097
2025-05-23,2.088
2025-05-26,2.083
2025-05-27,2.088
2025-05-28,2.077
2025-05-29,2.062
2025-05-30,2.059
2025-06-02,2.048
2025-06-03,2.037
2025-06-04,2.041
2025-06-05,2.045
2025-06-06,2.04
2025-06-09,2.031
2025-06-10,2.017
2025-06-11,2.005
2025-06-12,1.999
2025-06-13,1.995
2025-06-16,1.975
2025-06-17,1.955
2025-06-18,1.948
2025-06-19,1.936
2025-06-20,1.926
2025-06-23,1.92
2025-06-24,1.918
2025-06-25,1.92
2025-06-26,1.927
2025-06-27,1.936
2025-06-30,1.939
2025-07-01,1.944
2025-07-02,1.953
2025-07-03,1.954
2025-07-04,1.963
2025-07-07,1.969
2025-07-08,1.971
2025-07-09,1.964
2025-07-10,1.967
2025-07-11,1.958
2025-07-14,1.96
2025-07-15,1.945
2025-07-16,1.937
2025-07-17,1.934
2025-07-18,1.933
2025-07-21,1.938
2025-07-22,1.946
2025-07-23,1.955
2025-07-24,1.955
2025-07-25,1.959
2025-07-28,1.958
2025-07-29,1.955
2025-07-30,1.955
2025-07-31,1.957
2025-08-01,1.951
2025-08-04,1.951
2025-08-05,1.939
2025-08-06,1.932
2025-08-07,1.93
2025-08-08,1.938
2025-08-11,1.948
2025-08-12,1.962
2025-08-13,1.967
2025-08-14,1.989
2025-08-15,2.152
2025-08-18,2.165
2025-08-19,2.17
2025-08-20,2.182
2025-08-21,2.178
2025-08-22,2.168
2025-08-25,2.155
2025-08-26,2.139
2025-08-27,2.127
2025-08-28,2.125
2025-08-29,2.134
2025-09-01,2.138
2025-09-02,2.144
2025-09-03,2.135
2025-09-04,2.131
2025-09-05,2.117
2025-09-08,2.109
2025-09-09,2.086
2025-09-10,2.061
2025-09-11,2.039
2025-09-12,2.042
2025-09-15,2.033
2025-09-16,2.01
2025-09-17,1.987
2025-09-18,1.967
2025-09-19,1.953
2025-09-22,1.949
2025-09-23,1.947
2025-09-24,1.939
2025-09-25,1.934
2025-09-26,1.933
2025-09-29,1.93
2025-09-30,1.918
2025-10-01,1.913
2025-10-02,1.919
2025-10-03,1.931
2025-10-06,1.922
2025-10-07,1.918
2025-10-08,1.919
2025-10-09,1.939
2025-10-10,1.943
2025-10-13,1.956
2025-10-14,1.967
2025-10-15,1.98
2025-10-16,1.981
2025-10-17,1.979
2025-10-20,1.982
2025-10-21,1.985
2025-10-22,1.988
2025-10-23,1.996
2025-10-24,1.998
2025-10-27,2.003
2025-10-28,2.01
2025-10-29,2.01
2025-10-30,1.991
2025-10-31,1.977
2025-11-03,1.976
2025-11-04,1.968
2025-11-05,1.968
2025-11-06,1.962
2025-11-07,1.966
2025-11-10,1.967
2025-11-11,1.973
2025-11-12,1.978
2025-11-13,1.988
2025-11-14,2.0
2025-11-17,1.994
2025-11-18,1.982
2025-11-19,1.969
2025-11-20,1.958
2025-11-21,1.942
2025-11-24,1.932
2025-11-25,1.928
2025-11-26,1.935
2025-11-27,1.94
2025-11-28,1.939
2025-12-01,1.934
2025-12-02,1.972
2025-12-03,1.964
2025-12-04,1.949
2025-12-05,1.931
2025-12-08,1.916
2025-12-09,1.901
2025-12-10,1.89
2025-12-11,1.885
2025-12-12,1.883
2025-12-15,1.882
2025-12-16,1.881
2025-12-17,1.882
2025-12-18,1.878
2025-12-19,1.879
2025-12-22,1.883
2025-12-23,1.878
2025-12-24,1.872
2025-12-25,1.872
2025-12-26,1.873
2025-12-29,1.873
2025-12-30,1.865
2025-12-31,1.859
2026-01-01,1.854
2026-01-02,1.84
2026-01-05,1.84
2026-01-06,1.84
2026-01-07,1.835
2026-01-08,1.826
2026-01-09,1.823
2026-01-12,1.827
2026-01-13,1.834
2026-01-14,1.842
2026-01-15,1.847
2026-01-16,1.844
2026-01-19,1.847
2026-01-20,1.849
2026-01-21,1.858
2026-01-22,1.865
2026-01-23,1.852
2026-01-26,1.847
2026-01-27,1.846
2026-01-28,1.842
2026-01-29,1.839
2026-01-30,1.83
2026-02-02,1.827
2026-02-03,1.817
2026-02-04,1.815
2026-02-05,1.813
2026-02-06,1.819
2026-02-09,1.817
2026-02-10,1.815
2026-02-11,1.803
2026-02-12,1.802
2026-02-13,1.804
2026-02-16,1.817
2026-02-17,1.811
2026-02-18,1.819
2026-02-19,1.832
2026-02-20,2.049
2026-02-23,2.031
2026-02-24,2.031
2026-02-25,2.034
2026-02-26,2.035
2026-02-27,2.033
2026-03-02,2.033
2026-03-03,2.023
2026-03-04,2.015
2026-03-05,1.998
2026-03-06,1.988
2026-03-09,1.975
2026-03-10,1.979
2026-03-11,1.976
2026-03-12,1.969
2026-03-13,1.971
2026-03-16,1.965
2026-03-17,1.951
2026-03-18,1.942
2026-03-19,1.933
2026-03-20,1.923
2026-03-23,1.917
2026-03-24,1.914
2026-03-25,1.909
2026-03-26,1.907
2026-03-27,1.9
2026-03-30,1.898
2026-03-31,1.897
2026-04-01,1.893
2026-04-02,1.897
2026-04-03,1.899
2026-04-06,1.908
2026-04-07,1.915
2026-04-08,1.922
2026-04-09,1.925
2026-04-10,1.925
2026-04-13,1.915
2026-04-14,1.901
2026-04-15,1.892
2026-04-16,1.887
2026-04-17,1.878
2026-04-20,1.884
2026-04-21,1.887
2026-04-22,1.891
2026-04-23,1.892
2026-04-24,1.897
2026-04-27,1.897
2026-04-28,1.901
2026-04-29,1.903
2026-04-30,1.908
2026-05-01,1.911
2026-05-04,1.919
2026-05-05,1.913
2026-05-06,1.913
2026-05-07,1.912
2026-05-08,1.905
2026-05-11,1.904
2026-05-12,1.898
2026-05-13,1.965
2026-05-14,1.95
2026-05-15,1.937
2026-05-18,1.917
2026-05-19,1.915
2026-05-20,1.917
2026-05-21,1.921
2026-05-22,1.907
2026-05-25,1.898
2026-05-26,1.892
2026-05-27,1.871
2026-05-28,1.866
2026-05-29,1.859
2026-06-01,1.855
2026-06-02,1.86
2026-06-03,1.856
2026-06-04,1.852
2026-06-05,1.843
2026-06-08,1.834
2026-06-09,1.826
2026-06-10,1.815
2026-06-11,1.81
2026-06-12,1.812
2026-06-15,1.814
2026-06-16,1.822
2026-06-17,1.838
2026-06-18,1.851
2026-06-19,1.871
2026-06-22,1.884
2026-06-23,1.895
2026-06-24,1.897
2026-06-25,1.898
2026-06-26,1.892
2026-06-29,1.878
2026-06-30,1.873
2026-07-01,1.87
2026-07-02,1.86
2026-07-03,1.857
2026-07-06,1.86
2026-07-07,1.855
2026-07-08,1.848
2026-07-09,1.84
2026-07-10,1.831
2026-07-13,1.819
2026-07-14,1.82
2026-07-15,1.827
2026-07-16,1.825
2026-07-17,1.817
2026-07-20,1.805
2026-07-21,1.807
2026-07-22,1.8
2026-07-23,1.8
2026-07-24,1.802
2026-07-27,1.796
2026-07-28,1.79
2026-07-29,1.784
2026-07-30,1.785
2026-07-31,1.791
