date,rate
2023-03-16,2.1471
2023-03-17,2.1842
2023-03-20,2.2054
2023-03-21,2.2227
2023-03-22,2.1559
2023-03-23,2.1855
2023-03-24,2.1948
2023-03-27,2.1957
2023-03-28,2.2372
2023-03-29,2.2458
2023-03-30,2.2338
2023-03-31,2.2056
2023-04-03,2.2365
2023-04-04,2.2166
2023-04-05,2.2412
2023-04-06,2.234
2023-04-07,2.2814
2023-04-10,2.3077
2023-04-11,2.3056
2023-04-12,2.313
2023-04-13,2.3712
2023-04-14,2.3802
2023-04-17,2.4109
2023-04-18,2.4358
2023-04-19,2.4497
2023-04-20,2.4422
2023-04-21,2.4919
2023-04-24,2.5236
2023-04-25,2.525
2023-04-26,2.5213
2023-04-27,2.5182
2023-04-28,2.5215
2023-05-01,2.5731
2023-05-02,2.5728
2023-05-03,2.5613
2023-05-04,2.5707
2023-05-05,2.577
2023-05-08,2.6063
2023-05-09,2.6339
2023-05-10,2.6348
2023-05-11,2.6465
2023-05-12,2.623
2023-05-15,2.6414
2023-05-16,2.6692
2023-05-17,2.6523
2023-05-18,2.6783
2023-05-19,2.7352
2023-05-22,2.7515
2023-05-23,2.7436
2023-05-24,2.7637
2023-05-25,2.7299
2023-05-26,2.7133
2023-05-29,2.7421
2023-05-30,2.757
2023-05-31,2.7559
2023-06-01,2.7593
2023-06-02,2.7916
2023-06-05,2.7984
2023-06-06,2.8011
2023-06-07,2.8001
2023-06-08,2.8226
2023-06-09,2.8244
2023-06-12,2.8693
2023-06-13,2.858
2023-06-14,2.8391
2023-06-15,2.8463
2023-06-16,2.8524
2023-06-19,2.8862
2023-06-20,2.9015
2023-06-21,2.8857
2023-06-22,2.9181
2023-06-23,2.9436
2023-06-26,2.9465
2023-06-27,2.9703
2023-06-28,3.0199
2023-06-29,3.0567
2023-06-30,3.055
2023-07-03,3.084
2023-07-04,3.0858
2023-07-05,3.0826
2023-07-06,3.0822
2023-07-07,3.0631
2023-07-10,3.0733
2023-07-11,3.1033
2023-07-12,3.1307
2023-07-13,3.1572
2023-07-14,3.1594
2023-07-17,3.1878
2023-07-18,3.2201
2023-07-19,3.2188
2023-07-20,3.1931
2023-07-21,3.1899
2023-07-24,3.192
2023-07-25,3.2175
2023-07-26,3.2202
2023-07-27,3.25
2023-07-28,3.2568
2023-07-31,3.2469
2023-08-01,3.2299
2023-08-02,3.1852
2023-08-03,3.1952
2023-08-04,3.2106
2023-08-07,3.2404
2023-08-08,3.2312
2023-08-09,3.246
2023-08-10,3.2504
2023-08-11,3.2603
2023-08-14,3.2881
2023-08-15,3.2649
2023-08-16,3.2704
2023-08-17,3.2822
2023-08-18,3.2808
2023-08-21,3.3131
2023-08-22,3.3264
2023-08-23,3.3102
2023-08-24,3.3208
2023-08-25,3.3284
2023-08-28,3.3389
2023-08-29,3.3267
2023-08-30,3.3241
2023-08-31,3.3493
2023-09-01,3.3421
2023-09-04,3.4775
2023-09-05,3.473
2023-09-06,3.4672
2023-09-07,3.4784
2023-09-08,3.4933
2023-09-11,3.4824
2023-09-12,3.4687
2023-09-13,3.445
2023-09-14,3.4553
2023-09-15,3.4802
2023-09-18,3.5199
2023-09-19,3.5542
2023-09-20,3.5673
2023-09-21,3.5643
2023-09-22,3.5588
2023-09-25,3.585
2023-09-26,3.5645
2023-09-27,3.5842
2023-09-28,3.6053
2023-09-29,3.6269
2023-10-02,3.6111
2023-10-03,3.6492
2023-10-04,3.6243
2023-10-05,3.6226
2023-10-06,3.6192
2023-10-09,3.6154
2023-10-10,3.5997
2023-10-11,3.5891
2023-10-12,3.6014
2023-10-13,3.6758
2023-10-16,3.6647
2023-10-17,3.6654
2023-10-18,3.6727
2023-10-19,3.6774
2023-10-20,3.6473
2023-10-23,3.6273
2023-10-24,3.6196
2023-10-25,3.6388
2023-10-26,3.648
2023-10-27,3.633
2023-10-30,3.6189
2023-10-31,3.6277
2023-11-01,3.638
2023-11-02,3.6064
2023-11-03,3.6494
2023-11-06,3.6248
2023-11-07,3.6175
2023-11-08,3.5894
2023-11-09,3.5894
2023-11-10,3.5799
2023-11-13,3.6129
2023-11-14,3.6002
2023-11-15,3.6325
2023-11-16,3.6223
2023-11-17,3.6545
2023-11-20,3.6587
2023-11-21,3.6602
2023-11-22,3.6666
2023-11-23,3.6701
2023-11-24,3.6431
2023-11-27,3.6505
2023-11-28,3.6142
2023-11-29,3.6295
2023-11-30,3.6453
2023-12-01,3.663
2023-12-04,3.6056
2023-12-05,3.6101
2023-12-06,3.6172
2023-12-07,3.6246
2023-12-08,3.6495
2023-12-11,3.6621
2023-12-12,3.654
2023-12-13,3.6792
2023-12-14,3.6862
2023-12-15,3.7095
2023-12-18,3.7038
2023-12-19,3.6839
2023-12-20,3.6855
2023-12-21,3.6679
2023-12-22,3.635
2023-12-25,3.6099
2023-12-26,3.5853
2023-12-27,3.5961
2023-12-28,3.5843
2023-12-29,3.6052
2024-01-01,3.6248
2024-01-02,3.6574
2024-01-03,3.6383
2024-01-04,3.6199
2024-01-05,3.6214
2024-01-08,3.6037
2024-01-09,3.6127
2024-01-10,3.6426
2024-01-11,3.6352
2024-01-12,3.6163
2024-01-15,3.5909
2024-01-16,3.6077
2024-01-17,3.6002
2024-01-18,3.6156
2024-01-19,3.6665
2024-01-22,3.6768
2024-01-23,3.6863
2024-01-24,3.6804
2024-01-25,3.6728
2024-01-26,3.682
2024-01-29,3.6831
2024-01-30,3.6623
2024-01-31,3.6897
2024-02-01,3.6756
2024-02-02,3.6776
2024-02-05,3.6895
2024-02-06,3.7235
2024-02-07,3.6807
2024-02-08,3.7112
2024-02-09,3.7006
2024-02-12,3.7578
2024-02-13,3.7819
2024-02-14,3.7814
2024-02-15,3.7471
2024-02-16,3.7505
2024-02-19,3.739
2024-02-20,3.7452
2024-02-21,3.7267
2024-02-22,3.7602
2024-02-23,3.7446
2024-02-26,3.7402
2024-02-27,3.7756
2024-02-28,3.7544
2024-02-29,3.7387
2024-03-01,3.7439
2024-03-04,3.7945
2024-03-05,3.7583
2024-03-06,3.7384
2024-03-07,3.7167
2024-03-08,3.7082
2024-03-11,3.674
2024-03-12,3.7214
2024-03-13,3.7536
2024-03-14,3.7467
2024-03-15,3.7418
2024-03-18,3.7415
2024-03-19,3.7445
2024-03-20,3.7346
2024-03-21,3.7438
2024-03-22,3.7486
2024-03-25,3.7448
2024-03-26,3.7696
2024-03-27,3.7943
2024-03-28,3.7806
2024-03-29,3.7558
2024-04-01,3.9109
2024-04-02,3.9006
2024-04-03,3.9085
2024-04-04,3.9184
2024-04-05,3.9142
2024-04-08,3.8817
2024-04-09,3.8658
2024-04-10,3.8525
2024-04-11,3.8529
2024-04-12,3.8132
2024-04-15,3.8076
2024-04-16,3.7713
2024-04-17,3.7726
2024-04-18,3.7604
2024-04-19,3.7524
2024-04-22,3.7245
2024-04-23,3.7037
2024-04-24,3.7078
2024-04-25,3.735
2024-04-26,3.7309
2024-04-29,3.7568
2024-04-30,3.727
2024-05-01,3.7232
2024-05-02,3.7262
2024-05-03,3.7301
2024-05-06,3.7318
2024-05-07,3.7092
2024-05-08,3.7033
2024-05-09,3.6835
2024-05-10,3.6829
2024-05-13,3.729
2024-05-14,3.7021
2024-05-15,3.6377
2024-05-16,3.6252
2024-05-17,3.6475
2024-05-20,3.6352
2024-05-21,3.6105
2024-05-22,3.582
2024-05-23,3.5843
2024-05-24,3.6005
2024-05-27,3.5798
2024-05-28,3.612
2024-05-29,3.6186
2024-05-30,3.5997
2024-05-31,3.6381
2024-06-03,3.6388
2024-06-04,3.6341
2024-06-05,3.6455
2024-06-06,3.6239
2024-06-07,3.6211
2024-06-10,3.5724
2024-06-11,3.5668
2024-06-12,3.5533
2024-06-13,3.5747
2024-06-14,3.592
2024-06-17,3.5981
2024-06-18,3.5702
2024-06-19,3.5632
2024-06-20,3.5719
2024-06-21,3.6255
2024-06-24,3.6299
2024-06-25,3.6437
2024-06-26,3.6275
2024-06-27,3.6163
2024-06-28,3.5979
2024-07-01,3.5818
2024-07-02,3.56
2024-07-03,3.5729
2024-07-04,3.5486
2024-07-05,3.5175
2024-07-08,3.5342
2024-07-09,3.5262
2024-07-10,3.5537
2024-07-11,3.5598
2024-07-12,3.5382
2024-07-15,3.531
2024-07-16,3.5104
2024-07-17,3.5065
2024-07-18,3.4721
2024-07-19,3.4425
2024-07-22,3.4658
2024-07-23,3.4795
2024-07-24,3.478
2024-07-25,3.4465
2024-07-26,3.4401
2024-07-29,3.4234
2024-07-30,3.3949
2024-07-31,3.4018
2024-08-01,3.4059
2024-08-02,3.4059
2024-08-05,3.3422
2024-08-06,3.3226
2024-08-07,3.2943
2024-08-08,3.2866
2024-08-09,3.2801
2024-08-12,3.2682
2024-08-13,3.273
2024-08-14,3.2622
2024-08-15,3.2247
2024-08-16,3.225
2024-08-19,3.1765
2024-08-20,3.1973
2024-08-21,3.1903
2024-08-22,3.2221
2024-08-23,3.2189
2024-08-26,3.2182
2024-08-27,3.2185
2024-08-28,3.2115
2024-08-29,3.1875
2024-08-30,3.1946
2024-09-02,3.1806
2024-09-03,3.1853
2024-09-04,3.196
2024-09-05,3.2078
2024-09-06,3.191
2024-09-09,3.2088
2024-09-10,3.2331
2024-09-11,3.2362
2024-09-12,3.2099
2024-09-13,3.2112
2024-09-16,3.1585
2024-09-17,3.1288
2024-09-18,3.1192
2024-09-19,3.11
2024-09-20,3.1332
2024-09-23,3.1341
2024-09-24,3.2019
2024-09-25,3.1967
2024-09-26,3.2037
2024-09-27,3.1876
2024-09-30,3.1906
2024-10-01,3.1971
2024-10-02,3.158
2024-10-03,3.1837
2024-10-04,3.1635
2024-10-07,3.1519
2024-10-08,3.1525
2024-10-09,3.1646
2024-10-10,3.1395
2024-10-11,3.0046
2024-10-14,2.9955
2024-10-15,3.0015
2024-10-16,3.03
2024-10-17,3.0393
2024-10-18,3.032
2024-10-21,3.0259
2024-10-22,3.0484
2024-10-23,3.0291
2024-10-24,2.996
2024-10-25,2.9797
2024-10-28,2.9123
2024-10-29,2.9287
2024-10-30,2.9045
2024-10-31,2.9295
2024-11-01,2.9304
2024-11-04,2.9338
2024-11-05,2.924
2024-11-06,2.9271
2024-11-07,2.9205
2024-11-08,2.8923
2024-11-11,2.8753
2024-11-12,2.8773
2024-11-13,2.8654
2024-11-14,2.8944
2024-11-15,2.8306
2024-11-18,2.8173
2024-11-19,2.8147
2024-11-20,2.7812
2024-11-21,2.7978
2024-11-22,2.7905
2024-11-25,2.8219
2024-11-26,2.8082
2024-11-27,2.7927
2024-11-28,2.8082
2024-11-29,2.8079
2024-12-02,2.7842
2024-12-03,2.7733
2024-12-04,2.7938
2024-12-05,2.8017
2024-12-06,2.7866
2024-12-09,2.7758
2024-12-10,2.7572
2024-12-11,2.7685
2024-12-12,2.7591
2024-12-13,2.7582
2024-12-16,2.7232
2024-12-17,2.7427
2024-12-18,2.7066
2024-12-19,2.6877
2024-12-20,2.6973
2024-12-23,2.6752
2024-12-24,2.647
2024-12-25,2.6396
2024-12-26,2.6632
2024-12-27,2.6818
2024-12-30,2.6913
2024-12-31,2.6749
2025-01-01,2.6839
2025-01-02,2.7111
2025-01-03,2.7639
2025-01-06,2.7074
2025-01-07,2.6826
2025-01-08,2.6584
2025-01-09,2.6315
2025-01-10,2.6269
2025-01-13,2.6479
2025-01-14,2.6384
2025-01-15,2.6413
2025-01-16,2.6594
2025-01-17,2.6225
2025-01-20,2.5579
2025-01-21,2.5466
2025-01-22,2.566
2025-01-23,2.5846
2025-01-24,2.5568
2025-01-27,2.5115
2025-01-28,2.5022
2025-01-29,2.4971
2025-01-30,2.519
2025-01-31,2.5061
2025-02-03,2.5068
2025-02-04,2.4577
2025-02-05,2.4347
2025-02-06,2.4181
2025-02-07,2.4307
2025-02-10,2.412
2025-02-11,2.4108
2025-02-12,2.4017
2025-02-13,2.4223
2025-02-14,2.4092
2025-02-17,2.4151
2025-02-18,2.4389
2025-02-19,2.446
2025-02-20,2.414
2025-02-21,2.3914
2025-02-24,2.3818
2025-02-25,2.3845
2025-02-26,2.379
2025-02-27,2.364
2025-02-28,2.4082
2025-03-03,2.3833
2025-03-04,2.3786
2025-03-05,2.3706
2025-03-06,2.3471
2025-03-07,2.3501
2025-03-10,2.3512
2025-03-11,2.3626
2025-03-12,2.3505
2025-03-13,2.3104
2025-03-14,2.3022
2025-03-17,2.2656
2025-03-18,2.2545
2025-03-19,2.2801
2025-03-20,2.246
2025-03-21,2.2672
2025-03-24,2.2577
2025-03-25,2.2616
2025-03-26,2.2573
2025-03-27,2.2433
2025-03-28,2.2363
2025-03-31,2.2181
2025-04-01,2.1865
2025-04-02,2.1986
2025-04-03,2.1762
2025-04-04,2.2095
2025-04-07,2.1624
2025-04-08,2.1187
2025-04-09,2.0959
2025-04-10,2.1083
2025-04-11,2.1174
2025-04-14,2.1283
2025-04-15,2.1162
2025-04-16,2.1336
2025-04-17,2.1022
2025-04-18,2.1191
2025-04-21,2.1101
2025-04-22,2.1387
2025-04-23,2.1557
2025-04-24,2.1621
2025-04-25,2.1415
2025-04-28,2.1396
2025-04-29,2.1211
2025-04-30,2.1012
2025-05-01,2.0837
2025-05-02,2.1016
2025-05-05,2.0517
2025-05-06,2.0541
2025-05-07,2.0472
2025-05-08,2.0679
2025-05-09,2.0579
2025-05-12,2.0638
2025-05-13,2.061
2025-05-14,2.0717
2025-05-15,2.0398
2025-05-16,2.0519
2025-05-19,2.0356
2025-05-20,2.0302
2025-05-21,2.0109
2025-05-22,2.0136
2025-05-23,1.9973
2025-05-26,1.9784
2025-05-27,2.0111
2025-05-28,1.9689
2025-05-29,1.95
2025-05-30,1.9547
2025-06-02,1.9448
2025-06-03,1.9433
2025-06-04,1.9661
2025-06-05,1.9563
2025-06-06,1.94
2025-06-09,1.9124
2025-06-10,1.8885
2025-06-11,1.89
2025-06-12,1.9009
2025-06-13,1.8943
2025-06-16,1.8469
2025-06-17,1.8177
2025-06-18,1.8247
2025-06-19,1.8106
2025-06-20,1.7906
2025-06-23,1.8065
2025-06-24,1.8282
2025-06-25,1.8401
2025-06-26,1.8633
2025-06-27,1.8754
2025-06-30,1.8658
2025-07-01,1.8913
2025-07-02,1.8751
2025-07-03,1.8743
2025-07-04,1.8932
2025-07-07,1.8805
2025-07-08,1.8744
2025-07-09,1.8576
2025-07-10,1.8516
2025-07-11,1.8575
2025-07-14,1.8601
2025-07-15,1.8349
2025-07-16,1.8328
2025-07-17,1.8394
2025-07-18,1.8511
2025-07-21,1.8645
2025-07-22,1.8936
2025-07-23,1.8836
2025-07-24,1.8606
2025-07-25,1.8645
2025-07-28,1.8641
2025-07-29,1.8589
2025-07-30,1.8735
2025-07-31,1.8668
2025-08-01,1.8579
2025-08-04,1.8527
2025-08-05,1.8366
2025-08-06,1.8173
2025-08-07,1.8293
2025-08-08,1.8633
2025-08-11,1.8907
2025-08-12,1.9066
2025-08-13,1.9139
2025-08-14,1.965
2025-08-15,1.9792
2025-08-18,1.9784
2025-08-19,2.0058
2025-08-20,1.9978
2025-08-21,1.9791
2025-08-22,1.9551
2025-08-25,1.9312
2025-08-26,1.9188
2025-08-27,1.9271
2025-08-28,1.9749
2025-08-29,1.9959
2025-09-01,2.0039
2025-09-02,1.9985
2025-09-03,1.9689
2025-09-04,1.988
2025-09-05,1.9497
2025-09-08,1.9359
2025-09-09,1.9015
2025-09-10,1.8706
2025-09-11,1.8625
2025-09-12,1.9067
2025-09-15,1.8768
2025-09-16,1.8319
2025-09-17,1.808
2025-09-18,1.7887
2025-09-19,1.8059
2025-09-22,1.8206
2025-09-23,1.8239
2025-09-24,1.8116
2025-09-25,1.8179
2025-09-26,1.832
2025-09-29,1.8104
2025-09-30,1.8008
2025-10-01,1.8092
2025-10-02,1.8383
2025-10-03,1.8526
2025-10-06,1.8199
2025-10-07,1.8373
2025-10-08,1.8313
2025-10-09,1.8908
2025-10-10,1.879
2025-10-13,1.905
2025-10-14,1.9185
2025-10-15,1.9152
2025-10-16,1.8861
2025-10-17,1.8867
2025-10-20,1.9056
2025-10-21,1.9164
2025-10-22,1.9247
2025-10-23,1.9286
2025-10-24,1.9382
2025-10-27,1.9519
2025-10-28,1.9319
2025-10-29,1.912
2025-10-30,1.8771
2025-10-31,1.8778
2025-11-03,1.8886
2025-11-04,1.8702
2025-11-05,1.8764
2025-11-06,1.8761
2025-11-07,1.8802
2025-11-10,1.8952
2025-11-11,1.9064
2025-11-12,1.9182
2025-11-13,1.9308
2025-11-14,1.9314
2025-11-17,1.8978
2025-11-18,1.8737
2025-11-19,1.8812
2025-11-20,1.8472
2025-11-21,1.8242
2025-11-24,1.8436
2025-11-25,1.8529
2025-11-26,1.8797
2025-11-27,1.8835
2025-11-28,1.8625
2025-12-01,1.8585
2025-12-02,1.842
2025-12-03,1.8389
2025-12-04,1.7996
2025-12-05,1.7912
2025-12-08,1.7881
2025-12-09,1.7843
2025-12-10,1.7754
2025-12-11,1.7844
2025-12-12,1.8031
2025-12-15,1.8048
2025-12-16,1.8039
2025-12-17,1.7931
2025-12-18,1.7958
2025-12-19,1.8058
2025-12-22,1.8224
2025-12-23,1.7951
2025-12-24,1.7771
2025-12-25,1.8094
2025-12-26,1.8084
2025-12-29,1.7828
2025-12-30,1.764
2025-12-31,1.7594
2026-01-01,1.7569
2026-01-02,1.7471
2026-01-05,1.7923
2026-01-06,1.7777
2026-01-07,1.7414
2026-01-08,1.732
2026-01-09,1.7616
2026-01-12,1.7952
2026-01-13,1.7922
2026-01-14,1.8108
2026-01-15,1.8
2026-01-16,1.7866
2026-01-19,1.7763
2026-01-20,1.7923
2026-01-21,1.8074
2026-01-22,1.8207
2026-01-23,1.7885
2026-01-26,1.7739
2026-01-27,1.7843
2026-01-28,1.7852
2026-01-29,1.7827
2026-01-30,1.7702
2026-02-02,1.7534
2026-02-03,1.7354
2026-02-04,1.74
2026-02-05,1.7604
2026-02-06,1.7452
2026-02-09,1.7587
2026-02-10,1.7544
2026-02-11,1.7338
2026-02-12,1.7444
2026-02-13,1.7395
2026-02-16,1.7537
2026-02-17,1.7491
2026-02-18,1.7771
2026-02-19,1.7943
2026-02-20,1.8163
2026-02-23,1.8043
2026-02-24,1.852
2026-02-25,1.8684
2026-02-26,1.8713
2026-02-27,1.8689
2026-03-02,1.8704
2026-03-03,1.8488
2026-03-04,1.8548
2026-03-05,1.841
2026-03-06,1.8229
2026-03-09,1.8304
2026-03-10,1.8406
2026-03-11,1.8491
2026-03-12,1.8597
2026-03-13,1.8555
2026-03-16,1.8477
2026-03-17,1.8304
2026-03-18,1.8094
2026-03-19,1.8153
2026-03-20,1.8069
2026-03-23,1.8094
2026-03-24,1.8174
2026-03-25,1.8157
2026-03-26,1.8061
2026-03-27,1.8014
2026-03-30,1.8233
2026-03-31,1.8153
2026-04-01,1.815
2026-04-02,1.8227
2026-04-03,1.8425
2026-04-06,1.8543
2026-04-07,1.8596
2026-04-08,1.8629
2026-04-09,1.8606
2026-04-10,1.854
2026-04-13,1.8221
2026-04-14,1.797
2026-04-15,1.8021
2026-04-16,1.7936
2026-04-17,1.7974
2026-04-20,1.8275
2026-04-21,1.8183
2026-04-22,1.8443
2026-04-23,1.8287
2026-04-24,1.8275
2026-04-27,1.8563
2026-04-28,1.8525
2026-04-29,1.8446
2026-04-30,1.847
2026-05-01,1.8638
2026-05-04,1.8594
2026-05-05,1.8409
2026-05-06,1.8386
2026-05-07,1.8582
2026-05-08,1.8238
2026-05-11,1.8173
2026-05-12,1.8007
2026-05-13,1.7824
2026-05-14,1.779
2026-05-15,1.7828
2026-05-18,1.7664
2026-05-19,1.7976
2026-05-20,1.8183
2026-05-21,1.8069
2026-05-22,1.7671
2026-05-25,1.7764
2026-05-26,1.759
2026-05-27,1.7325
2026-05-28,1.7453
2026-05-29,1.7701
2026-06-01,1.757
2026-06-02,1.7797
2026-06-03,1.7589
2026-06-04,1.7425
2026-06-05,1.7382
2026-06-08,1.7392
2026-06-09,1.7137
2026-06-10,1.7135
2026-06-11,1.7311
2026-06-12,1.7344
2026-06-15,1.748
2026-06-16,1.7623
2026-06-17,1.78
2026-06-18,1.8054
2026-06-19,1.8177
2026-06-22,1.8269
2026-06-23,1.8401
2026-06-24,1.8168
2026-06-25,1.7997
2026-06-26,1.7842
2026-06-29,1.7769
2026-06-30,1.7849
2026-07-01,1.7667
2026-07-02,1.766
2026-07-03,1.7597
2026-07-06,1.7949
2026-07-07,1.7845
2026-07-08,1.7651
2026-07-09,1.7297
2026-07-10,1.7352
2026-07-13,1.7273
2026-07-14,1.7587
2026-07-15,1.7773
2026-07-16,1.7636
2026-07-17,1.7247
2026-07-20,1.719
2026-07-21,1.7442
2026-07-22,1.7235
2026-07-23,1.7332
2026-07-24,1.7426
2026-07-27,1.7302
2026-07-28,1.7164
2026-07-29,1.7255
2026-07-30,1.7562
2026-07-31,1.7687
